"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0.159506409306003,0.089864802301114,0.0734126608497538,0.0468872131448659,0.0510711973326043,0.0505505606980622,0.0477548581469591,0.0428435178699715,0.0348723780206588,0.0296700209804977,0.0203126900839433,0.0208893882014461,0.0162313610641996,0.0212215729762684,0.0278115037320161,0.0166884734837274,0.0177249186607677,0.0199552887561629,0.0162847828273978,0.0129664381098367,0.00867040337298004,0.0174673842686141,0.0113975032263633,0.0082348046713026,0.00596479515657226,0.00650053883220162,0.00746409225471244,0.00973925363767699,0.0167798220527354,0.00990605599955301,0.0100340298463979,0.00963453960054888,0.00816624633266924,0.00629883672418499,0.0180914026326221,0.00789165517291661,0.00572610638136457,0.0046759632972987,0.00907482826880649,0.00176170172422237
"202",0.163263642435683,0.0920912814230795,0.0759045514459532,0.047637627745572,0.0516753922460683,0.0499875381194049,0.0483932731031712,0.0437121489985721,0.0347794552193818,0.0286736614682585,0.0194390920308269,0.0215958295383354,0.0160553777982565,0.0204554706674227,0.0270003262825325,0.0166564596400215,0.0170798875182802,0.0207978066613693,0.0165971801669844,0.0130044899363124,0.00773985902375045,0.0161158393008064,0.0101193833058367,0.0074553298718754,0.00504127249828759,0.00632594109934688,0.00607007768932355,0.00905467407900051,0.0158716628872058,0.0102306334160174,0.0091874529358612,0.00949391644889194,0.00772616966793535,0.00549436623784271,0.018549895986562,0.00861349598676824,0.00527475142404217,0.00501247854818865,0.00920528459631819,0.00261702255065229
"203",0.169532688652976,0.0951431137843152,0.0790618787679201,0.0487635587445113,0.0521883995657118,0.0500563641337028,0.0488003457206601,0.0446675185029288,0.0354590732186656,0.027927692691976,0.0193223640199986,0.0221049815353837,0.0156163924202797,0.0203764856876936,0.0268837703849226,0.0168472806324821,0.0163108010561488,0.0210452934838641,0.0159836116664404,0.0118059889202322,0.00635307869918989,0.015535036220254,0.00839534505907067,0.00650805570796022,0.00366576087024767,0.00556493842610825,0.00468954696243808,0.00878654884830102,0.0165350022244546,0.00948699636880454,0.00845523660887182,0.00890884301421804,0.00764404850464979,0.00449080289457462,0.0190684420720418,0.00836380705075769,0.00413264454234142,0.00475467781680074,0.0091106230573527,0.00165296146074925
"204",0.163680785613658,0.0918952042574858,0.0755874231785132,0.0469852894161985,0.0504548392372865,0.0479659482864856,0.0466724151196096,0.0436846313397262,0.0342551695487266,0.0273571387733281,0.019176653998648,0.0225061833709541,0.0155217202512108,0.0200761942055974,0.0261643808693973,0.0171300396092753,0.0164475669260067,0.0219732550598691,0.0159025824060851,0.0128201431274217,0.00720405832198299,0.0151137977668187,0.00859604551212091,0.00774709629441169,0.00475119571942068,0.00637024070345943,0.00547139774845213,0.00974662808828913,0.0176389797579414,0.0102692279623561,0.00954966197158613,0.0102122082165427,0.00871519398448129,0.00644906606842022,0.0193563121783842,0.0100966913806788,0.00588425734810066,0.00692599642128997,0.00978363532828297,0.00386074463149589
"205",0.166601256520711,0.0934131685834812,0.0768087410432682,0.0479395349734997,0.0515347538626607,0.0491431567450487,0.0480142844114305,0.0444550675570672,0.0352896218570089,0.0272149126132239,0.0192427307874462,0.0223276129447584,0.0155668646204496,0.0201953943299082,0.0260903672196057,0.0168709246206502,0.0167690069317932,0.0221324464832374,0.0152806672113512,0.0124963843705053,0.00661003033376923,0.0153563537154277,0.00803800789336455,0.00678134465082104,0.00422543486261142,0.00569215253255022,0.00520002649599787,0.00912224630767338,0.0177529658731361,0.010004902590612,0.0087973610867862,0.00912434426588026,0.00831689911789527,0.00558012564938531,0.0194244876590404,0.00941127927589926,0.00538509084479072,0.00623997327516152,0.00884289403277861,0.00270718184931365
"206",0.167019478309219,0.0938786304622768,0.0766338651877503,0.0481911915411195,0.0521392855720315,0.0495099777789044,0.0482559274110287,0.0442508336138989,0.035091069294667,0.0276518067237734,0.0190830146117686,0.0222775952088072,0.0156276560074552,0.0204093699501623,0.0263846817156178,0.0172765776752741,0.0169034743300201,0.0227260468695803,0.0150825082055381,0.0120395927705869,0.00616878057512692,0.0158231994046255,0.00767018440869361,0.00651732428157312,0.00409027288772078,0.00548863244859178,0.00526556528512747,0.00874047112622602,0.0178800365901197,0.0101410047438142,0.0083797581916212,0.00936544535321328,0.00817592714633091,0.00516697793955785,0.0195664643857572,0.00900694965340202,0.00506816544588452,0.0060753368821981,0.00859095875409729,0.00238596125683885
"207",0.162751475723373,0.0910220091552251,0.0743913707400665,0.0467855253928201,0.0506501266604504,0.0486120212447466,0.0466712355579363,0.0428863592229909,0.0339608872633206,0.0270270040570197,0.0192006769926226,0.0216247256456385,0.015868535298277,0.0204029895222509,0.0257603839824095,0.0170206646099592,0.0172972094436299,0.0228030482398535,0.015326744002111,0.0128752330316933,0.0070737376484028,0.0158511115579796,0.0084403173865788,0.00739260490760944,0.00540203003992229,0.00682344317849486,0.00666981898237261,0.00911358398009761,0.0176925061563502,0.0105968958222222,0.00894607675174445,0.010396821393113,0.00897999823022746,0.00702099800283528,0.0196195166886745,0.00975701341341546,0.00622165087959515,0.00712986507264784,0.010098298127611,0.0038354859937107
"208",0.169576681967421,0.0945292558494716,0.07725789492238,0.047752469233503,0.0528864443725666,0.0500771240755518,0.0487770488986505,0.0442164525646873,0.0346488131815745,0.0278710673459624,0.0196157601597049,0.0215399858693907,0.0155424183361412,0.0198568632997865,0.0265787082443736,0.0166818771314292,0.0170228080401984,0.022668839946305,0.015111893487035,0.0121407691840373,0.00588943969938774,0.0155123397109688,0.0076064024548875,0.00619747228836963,0.00394095064132245,0.00593862488267603,0.00549762422168516,0.00829713826075882,0.0176245484506101,0.00978051498021343,0.00764451082839383,0.00881645495465217,0.00789260938828374,0.00562921623358947,0.0191683129228414,0.00862925108982208,0.00497463739306487,0.00560091957048919,0.00887498275224659,0.0021308731655668
"209",0.165639129708625,0.0918115027731539,0.0749009670051927,0.047002068708406,0.051028417200433,0.0487664873349406,0.0466612981799583,0.0428192531238686,0.0337403134815259,0.0270619773967007,0.0193878385542305,0.0215852204251256,0.0158628625576983,0.0201107494828763,0.0257804082371564,0.0166620018882617,0.0175235252535221,0.0225811491124569,0.0154124155335194,0.0126620564483257,0.00686864090748754,0.0159117290470899,0.00857299392795696,0.00727574098510243,0.0049539016166675,0.00673711160901181,0.0062261636687529,0.00869413019203721,0.0176586697655656,0.0104630166882002,0.00893588646582537,0.0100793165902611,0.00865821628211256,0.00656014698711554,0.0193420305525734,0.0095296110154538,0.00603821628505225,0.0070610488636025,0.010016017911176,0.0034177682329776
"210",0.170612920062431,0.095229922601208,0.0777484780217294,0.0483357446248924,0.0529980518017226,0.0498605911489945,0.0488113418546972,0.0440481004620172,0.0347278571295837,0.0275977908715943,0.0196535227396089,0.0217333991296915,0.0156819985807427,0.0199579955791346,0.0266768387595337,0.016440636852622,0.0173935260555352,0.0223686995982568,0.0154601005542503,0.0120329550454674,0.00561797037721174,0.0158241831209876,0.00754007147128188,0.00589701149252968,0.0036585927055647,0.0055879703859769,0.00519601966325188,0.00817378160860036,0.017408877481691,0.00946718523964266,0.00767591937938914,0.00861576124600018,0.00759052993941389,0.00552451824417824,0.0192719080013937,0.00844338419136602,0.00478594210297604,0.00570589605097229,0.00871702913223092,0.00192697669162731
"211",0.169247057043979,0.0937129579715778,0.076206843566148,0.0474977535086616,0.0520479282566828,0.049088716925208,0.047325994944263,0.0434820644576703,0.0342200931479932,0.0272395499705911,0.0197148214247507,0.0213008980136738,0.0157335238949808,0.0198337195441402,0.0256468353955487,0.0163545165640703,0.0172441533926836,0.0224534931900015,0.0154841923754734,0.0127223821609102,0.00625474780741974,0.0156824799327021,0.00792942988046009,0.00690864570646746,0.0038472474660217,0.00607362459508502,0.00588411815222743,0.00805625530364582,0.0176446048370073,0.00972063986262875,0.00849874073300231,0.00928007375069175,0.00806866883147895,0.00614616443235677,0.0194499054594228,0.00904240141282815,0.00554465053044687,0.00687158462529408,0.00942478411635839,0.00311373681544695
"212",0.166433522976781,0.0924856870849035,0.0763955079162209,0.0475309577841868,0.0517939032426969,0.0495088764231955,0.0474224131681597,0.0438100321884058,0.0347632750203356,0.0274392562623902,0.0196241808695948,0.0220595771530574,0.016133637361823,0.0202231512194226,0.0263555611822077,0.0171276220572945,0.01758454081679,0.0228105016990642,0.0157403386712848,0.0126255800161473,0.00604838918377183,0.015994523783284,0.0077832591829747,0.00681787869415405,0.00388228619753615,0.00596237131716333,0.00560046281022475,0.00826263057990334,0.0176612691118199,0.00998500295360077,0.00871070356688284,0.00946385141046391,0.00811090320355905,0.00582534435033902,0.019633721138226,0.00891285938849911,0.00528466621330332,0.00638224383094775,0.00912454962608166,0.0026849603433023
"213",0.168673300468316,0.0934651875010259,0.0771658414771689,0.04784242491734,0.0522669203137369,0.0499122259021803,0.048279267961341,0.0441807493951798,0.0347433628679165,0.0275376936867717,0.0200560893011978,0.022116120209478,0.0156778121853084,0.0203571851275379,0.0267918053071029,0.0168255216105184,0.0176773402196179,0.0228763149957996,0.015752100946012,0.0120688674104504,0.0055680654625882,0.0160902860930988,0.00745813337355492,0.00626317933056443,0.00341832069206947,0.0056670416000564,0.00551512328321126,0.00814343769720121,0.0176388371312308,0.00977057873589934,0.00809280522597664,0.00911766961892907,0.00786095868839874,0.00531520636732901,0.0194159380170531,0.00856013146477356,0.00479748082806128,0.00586973760489428,0.00899866773388649,0.00217226924722258
"214",0.169377687602853,0.0932219675220181,0.0766712653912865,0.0474490012456858,0.0514711055399263,0.0492385513259396,0.0475044816922806,0.0437529516874349,0.03436604273849,0.0270750650549607,0.0195900165285334,0.0217902956196329,0.0155278985402174,0.0200208960635678,0.0261976637475067,0.0165140075764265,0.0170498538318757,0.0226806713195214,0.0152339783821991,0.0121402459299627,0.00619356633574672,0.0154813350408292,0.00789515513550761,0.0068699144614981,0.00413049754208184,0.00604820989728035,0.00588042195652597,0.0081277213153184,0.017124835914769,0.00991114517508814,0.00860564001210593,0.00989372205861041,0.00837562569763602,0.00597092152623608,0.0190662186813888,0.0088239213452535,0.00563508054003862,0.00661988048972795,0.00951700726531484,0.00295553226872411
"215",0.176427072818756,0.0972480418929456,0.080076091395554,0.0492233100001967,0.0535133324456196,0.0508383039683007,0.0492606707690473,0.0449834267270414,0.0354514484087231,0.0273167964884759,0.0193623537234906,0.0219582334169209,0.0150321450744676,0.0200425370011279,0.0264756074540411,0.0165777129760559,0.0169677847076044,0.0224665100882918,0.0151496808669404,0.0116476991053577,0.00476555709293954,0.0152976969815517,0.00687286111471188,0.00549485307327515,0.00261050164115978,0.004513343711719,0.00430246228896348,0.00733593487312201,0.0170883693797546,0.0089694688378219,0.00747649156549778,0.00873670166432678,0.00710958171498507,0.00440382684349025,0.0191937903842463,0.00788811120673562,0.00376526433160369,0.00502420720493114,0.00817021142627628,0.000962005333928945
"216",0.172176324307496,0.0946286839703106,0.0777254425673044,0.0481828852201627,0.0518256254673852,0.0494628046881168,0.0471143910821887,0.0438315304808047,0.034360884939027,0.0273590682542431,0.0190034319764316,0.0216630326100082,0.0150033224138265,0.0202349426877103,0.0258100043765299,0.0162019999872294,0.0170957318535182,0.0220937498737881,0.0152867786923882,0.0124532603175333,0.00589494514662165,0.0146742060284375,0.00769631135111556,0.00674823911623712,0.00389742071670396,0.00612950324866778,0.00532739438741909,0.0078495559634768,0.0172836266060178,0.00956510938372422,0.00757073939456742,0.00923982145755357,0.00789779268221827,0.00597769358542896,0.0195840200651467,0.00872163914951855,0.00543334120923401,0.00679695218310153,0.00860626859195865,0.00359152396684766
"217",0.169692547117899,0.0932376036379524,0.0764691906284642,0.0474449216572686,0.051230902366194,0.0495263876531304,0.0472259706049087,0.043483622455244,0.0343389690981821,0.0273154136569466,0.0190068094510836,0.0215472980813315,0.0154383641869399,0.0204613217576186,0.0255142882173002,0.0162115823442336,0.016952974679751,0.0224246239710234,0.0154401792920562,0.0126105301980062,0.00626759977086244,0.0151038218141803,0.00800698878617906,0.00688082002301402,0.00445353232387925,0.00615634568576524,0.00591278497999275,0.0083207318879422,0.0171701092523858,0.0100564048810888,0.00857733907197708,0.00966340215961402,0.00847441402497708,0.0063391225533102,0.0191657150389846,0.00920659829954367,0.00539914461062788,0.00678431735081842,0.00921612487130367,0.0032711815580196
"218",0.16945929775781,0.0939560591919005,0.0772522654383828,0.047881648690581,0.0517327406089873,0.0501186880918673,0.0481409422100103,0.0444015738142115,0.0345918726871219,0.0276054094186005,0.0192693451301768,0.0217211377780247,0.0157328111703275,0.0204359115477099,0.026051694462474,0.0165911159928217,0.0171730085321323,0.022898646893628,0.0157318426860623,0.0123346883182282,0.00564100265021086,0.0155049265782264,0.00774759302337006,0.0065424512567776,0.00385614405467453,0.00579362862132206,0.0054656600154257,0.00806614052903497,0.0172728745577206,0.0099507149317743,0.00815980624869038,0.00930647346685718,0.00795997002415063,0.00560690447179353,0.0193910818855612,0.00876150752681925,0.00479591413860137,0.00592106783336277,0.0086857322044776,0.00248970556009102
"219",0.170239364450068,0.0940995982215402,0.0769906094743537,0.0474453147470693,0.0516562783349645,0.0496354486844104,0.047625034386266,0.0439067266481128,0.0341949575337428,0.0273210201856724,0.0189378788743655,0.021263002791065,0.0153067319278722,0.0200502970338779,0.025799802915716,0.0162777942718876,0.0168259556002767,0.0226293252626732,0.015312684525435,0.0122342595908925,0.00611643913406988,0.0150415080825341,0.00801456067115339,0.00697347832767659,0.0042362372800728,0.00614752368680278,0.005831294434881,0.00838217166439879,0.0174388754601246,0.00989756469424394,0.00824292783991659,0.00967862711824985,0.00834205649276934,0.00583806121639235,0.0191942405957131,0.00890711038375174,0.0052906389192147,0.00638640334265896,0.00926931698550882,0.00301887820960513
"220",0.171689774902208,0.0953924363327158,0.0780001226752222,0.0484791445565162,0.0522050939106524,0.0507590876969365,0.0485364126126622,0.0444804557058376,0.0344190115743011,0.0276994911531237,0.0190261696156164,0.0217142319636046,0.0155513338909456,0.0202339709094308,0.0262564273814601,0.0164884945639891,0.0169998258370859,0.0232003896115032,0.0155479688672193,0.01208754842289,0.00545901693587208,0.015188884423208,0.00747177500468062,0.00634108676637983,0.00329112493130074,0.00551556154114264,0.00501767557999223,0.00779175562451805,0.0174533735828322,0.00966439801071817,0.00782930626358314,0.00926931306525966,0.0077117817820124,0.00503071596829372,0.0193512286532958,0.00844805993506723,0.00435860241600141,0.00541962837457635,0.00867083931038088,0.00194847964696415
"221",0.167248637435477,0.092817686329876,0.0756253617518767,0.0472444733221767,0.0511709493269169,0.0490947158730368,0.0467649876156004,0.0439378510118858,0.0338239714093928,0.0277023860488684,0.0189716896209919,0.02167397913332,0.0155363553982419,0.0201978885991286,0.0254706074702993,0.0162295391317398,0.0171974690501858,0.0227709039382126,0.0157216945464167,0.0126377007237309,0.006236803337593,0.0148853910879305,0.0084819375047236,0.00714766767778166,0.00414184022809895,0.00634517733945478,0.00606369781903641,0.00859612736287185,0.0176387798590176,0.00972446047325998,0.00884640410177999,0.0100004596594532,0.00857649338881654,0.00635766032898666,0.0196999521659237,0.00952209446140647,0.00558711321666525,0.00713672566693407,0.0096189326291824,0.00355343395370926
"222",0.17564605196013,0.0967955737239075,0.0791891175253691,0.048587403723521,0.0535002542125309,0.0509280094208337,0.0496231968755099,0.0451902051842926,0.0350034364326432,0.0279020670243873,0.0193223591276475,0.0214185242764842,0.0152896713170707,0.0199719337125233,0.0263856348916739,0.0163425843716164,0.0172039783504389,0.0225146870830367,0.015333713169247,0.0116116708304873,0.0046020954242441,0.0149495054463714,0.00719520454527506,0.00557140941659131,0.00275817034273279,0.00510375534579584,0.00444790375796429,0.00755847112117783,0.0172313502803558,0.00870785124525388,0.00739678146076179,0.00837625610930968,0.00699391629241859,0.00502051803561013,0.0194052991107792,0.00819140420640768,0.00381955183495826,0.00545742745527068,0.00804334069763957,0.00140971465773071
"223",0.1693425202026,0.0930728583683256,0.0764074347256267,0.0477566372993428,0.0518382383317181,0.0495400262498067,0.0471208855305511,0.0441866960870892,0.0343438393310227,0.0276052071200911,0.0191989320776305,0.0215033683154278,0.015108384500913,0.0197218559860303,0.0255531798233213,0.0164221378361174,0.0175727048932568,0.0226157089644633,0.0152886668893445,0.0122834578350321,0.00636482850295204,0.0149069547619063,0.00802916412895542,0.00721234201663751,0.0041102450390757,0.00617580002247327,0.00575914217105037,0.00842567028580874,0.0171555800258491,0.00942639395379182,0.00793711487471361,0.00940750247780594,0.0079611513400073,0.00639083827571214,0.019908272193422,0.00920781353040319,0.00571123498170596,0.00686439800032808,0.00885320781868441,0.00370960523100541
"224",0.167216529709817,0.0927724596777995,0.0761066126815657,0.0476134447911118,0.051502551680692,0.0496125038847132,0.0478249647737442,0.0442305315236912,0.0349180278188715,0.0275011279618001,0.0193353827455168,0.0218377838351393,0.015682492503249,0.0201793120581737,0.02606323551338,0.0169082808902759,0.01757707359432,0.0230318223448627,0.015501383711103,0.0124454314596762,0.00615299979974217,0.0154148227687944,0.00812500974199366,0.00690146729964963,0.00421445302786081,0.0060334439609716,0.00583328059270832,0.008529304182078,0.0174011375896783,0.00989671776464949,0.00785432562947626,0.00955541849008714,0.00807256763723305,0.00602575507793315,0.0199881639013364,0.00909093659640717,0.00507970202464336,0.0063061131213101,0.0087518399210144,0.00291158771292981
"225",0.174467037292367,0.0965182810032916,0.0789582153303647,0.0487560175552526,0.0531065221404573,0.0508626956840888,0.049065376243169,0.0455525011808756,0.0353685934677289,0.0277799915703088,0.019270191776527,0.0217238843689646,0.0153732321154519,0.0203121763435913,0.0266284107571934,0.016573357214365,0.0169916286357501,0.0227232182638906,0.0152988643555948,0.0113483770678369,0.0048790543113352,0.0152143825639804,0.00710696800671244,0.00603791488534864,0.00271600147956088,0.00499638803487813,0.00470125808551714,0.00751486901652838,0.0174122897804858,0.00925644801869112,0.00714505628778053,0.00864958447131459,0.00729243564994322,0.00469279762285863,0.0193916594007413,0.00781525218870452,0.00372501090558184,0.00514287871611428,0.00817151128597394,0.00145966692087939
"226",0.16859800007259,0.0932474764705319,0.076346464690151,0.0477725964941869,0.0517676676536874,0.0491315913055354,0.0466870013284946,0.044249171205826,0.0339387027783731,0.0276994455186582,0.0192263494757656,0.0217549742807642,0.0149735536546866,0.0198041862785363,0.0256269875248735,0.0165196973935549,0.0175329467903265,0.0228935929362917,0.0155446939743409,0.012371560264344,0.00644178041414212,0.0148646983544033,0.00805439990859586,0.00733430282180855,0.0041822291908228,0.00594112491436948,0.00595354274357684,0.00848850538373646,0.017461430527486,0.00936742049810241,0.00792347404034932,0.00943459407807395,0.00826260024473119,0.0063556487860039,0.0196277988893907,0.00916325976536187,0.00575928114610202,0.00703341790121882,0.00896584784363242,0.00369798245657349
"227",0.172438780371098,0.0951722238219919,0.0780513815872169,0.0481528509639068,0.0527590699432993,0.0503583656724273,0.0485427784116046,0.0450390290139014,0.0350472299699548,0.0274317200018002,0.0192221275710093,0.022019241274675,0.0153325641081311,0.020087513776832,0.0262615438413202,0.0167382030325211,0.0174714553293814,0.02275190692346,0.0155013650916936,0.0119101656388068,0.00544207693402794,0.0151151676384799,0.00733513149763211,0.00620732037120199,0.00316345666110783,0.00519726839091214,0.0051090622303716,0.00793238003745034,0.0171373659994391,0.0090794470697823,0.00749475320136457,0.00886492545874455,0.00763198892205981,0.00535925498069639,0.0196565136427892,0.00837404809234386,0.00443187981990978,0.00591312933742416,0.00818205500058039,0.00208325836865049
"228",0.170716924047717,0.0940134064119932,0.0768862253371898,0.0477389979718065,0.0522536117441155,0.0495552730023257,0.0474977399059239,0.0443496136738847,0.0340820770359357,0.0273990020000443,0.0189014813388489,0.0217065295651563,0.0152910228394179,0.0198454310786652,0.0257394752518648,0.0162760363960799,0.0172965476579089,0.0223784829101213,0.0152805771420006,0.0121038658344711,0.00594485450529184,0.0145922897997789,0.00785434784781601,0.00704271035341182,0.00394302521645202,0.00568213231688628,0.00581857458634296,0.00827886737076359,0.0173953340740835,0.00932429789258941,0.00793453739919959,0.00953964318027149,0.00804994599384477,0.006002877422888,0.0197413177806511,0.00900418734740594,0.00537137018661456,0.00683922869073135,0.00904182649871038,0.00328631039079566
"229",0.168507454700909,0.0937503324931488,0.0765708457834726,0.0480806188044476,0.0521543644468799,0.0500351023138329,0.0480144683021641,0.0442357721400185,0.034560536272665,0.0275544898199463,0.0191496318317128,0.021770329300306,0.0156616811902002,0.0202208899678354,0.0259738292751318,0.0168094341487887,0.0174686334733533,0.02316517720474,0.0156658849765799,0.0121832407970417,0.0057390393317389,0.0153095328162282,0.00778527701626062,0.00677018666856655,0.00385283110353476,0.00544376993111089,0.00571034129064532,0.00838261458112877,0.0176527724343346,0.00965809383679185,0.00773795315104249,0.00943338102353402,0.00803280458331888,0.0056339739966542,0.0198937012198691,0.00899367964578746,0.00492919308536364,0.00611880524427839,0.00885721405457596,0.00253211774206152
"230",0.166306573120165,0.0923182583875682,0.0753545658670421,0.0469180076275614,0.0511030110858499,0.0492315913607698,0.0472178479775632,0.0433465907251335,0.0339540201409471,0.0270520639076546,0.0192919822678404,0.02151993187528,0.0158178481723184,0.0200322998444914,0.0257187785149921,0.0167289932801016,0.0173699299521144,0.0227687127726394,0.0155100489222859,0.012272893528701,0.00663648325421893,0.0153982221237454,0.00829313243766549,0.00735793627323133,0.00455542851348076,0.00619014381999067,0.00655720487392467,0.00873318834486854,0.0177941487583369,0.0102994981981403,0.00869154231067505,0.00984833812826036,0.00880563198222523,0.00656191275578215,0.0194899057367109,0.00923947763886531,0.00580863105352029,0.00691797108081581,0.00939424641497419,0.00359300696954858
